effect,effect_late,held_out_diff,n_matches,mean_dist,infected_delta,matches_delta,form2_gap,player,player_id,cluster,in_season,role,fmt,level
56.69944415732857,-144.8441866422535,,3,0.26678752571391323,24.03146282430016,-32.66798133302841,0.6784430349682271,Shahid Afridi,0dc00542,pakistan|2020-06-13,False,all,T20,club
-165.0746519017641,-72.08123220555801,,3,3.2873350211497403,-100.17340864560654,64.90124325615756,6.485597831030287,Mashrafe Mortaza,e186f49c,bangladesh|2020-06-19,False,bowl,T20,club
37.258148966140745,-15.678167676675514,,3,1.483760692353125,-3.5489530371643454,-40.80710200330509,-1.8036753868392026,Haider Ali,c13e34f4,pakistan|2020-06-13,False,bat,T20,international
-16.817265452773473,-17.24505432683987,,3,2.3256103184094212,-15.058623439423116,1.7586420133503584,4.926187529758442,Shadab Khan,9de62878,pakistan|2020-06-13,False,all,MD,international
-15.882465405575918,,,3,2.5746588386058984,-3.4519319533748476,12.43053345220107,3.0544114198265184,Fakhar Zaman,1777c020,pakistan|2020-06-13,False,bat,T20,international
-29.376799891419587,-9.022162701751995,,3,1.1624100397168429,-15.275522604071915,14.10127728734767,1.3771624133358502,Wahab Riaz,b3118300,pakistan|2020-06-13,False,bowl,OD,international
-15.98941308573147,-11.902444956917076,,3,0.3325431265428131,-6.464629413628659,9.524783672102812,-0.29582632850396173,Mohammad Rizwan,2f26ac1a,pakistan|2020-06-13,False,bat,MD,international
-26.55275050333336,0.433205807384339,,3,0.0513148396980806,-45.71951464118037,-19.166764137847007,0.0,Karun Nair,944533a5,india|2020-08-12,False,bat,T20,club
-3.9724029812182167,10.37295663213433,,3,0.6647630588914409,-40.67797213078493,-36.70556914956671,0.0,Ruturaj Gaikwad,45a43fe2,india|2020-08-28,False,bat,T20,club
-26.4638396479878,40.50149060224483,,3,0.4512544375467484,-47.03823587696712,-20.57439622897932,0.0,Abu Jayed,1bb0993e,bangladesh|2020-09-23,False,bowl,MD,international
-9.023878620540163,48.27398062903896,,3,0.6127339778027908,22.34991365487795,31.37379227541811,0.0,Regis Chakabva,2f0d7e4a,zimbabwe|2020-10-22,False,bat,T20,international
33.90883088136246,41.48307609577476,,3,0.5825082826213709,28.25169631327625,-5.657134568086216,0.0,Mahmudullah,bf1d7d3e,bangladesh|2020-11-08,False,all,OD,international
1.4088376443658057,7.810802123739099,,3,1.1122266196810708,-0.8920688662199474,-2.300906510585753,0.0,Mominul Haque,de0a3209,bangladesh|2020-11-08,False,bat,MD,international
-40.924296266091076,-41.11385355621478,-15.018388295112455,3,0.2327967785549334,-14.41056726188586,26.513729004205214,1.8340112686313061,Sohail Tanvir,64d43928,pakistan|2020-11-20,True,all,T20,club
31.21380520020918,1.3272913495873162,,3,0.09240297421384658,20.180029879969098,-11.03377532024008,0.8410005139978226,Sarfaraz Ahmed,2254ab79,pakistan|2020-11-20,False,bat,T20,club
7.292526513439695,14.450140573177823,-14.40871799139175,3,0.7214146112125827,-5.264412934164319,-12.556939447604014,-3.1569727189056898,Abid Ali,5d836a72,pakistan|2020-11-20,True,bat,MD,international
-0.08163470152825647,26.732105416113168,,3,1.1924055462162955,-0.648082553943631,-0.5664478524153745,-1.7666153671601732,Mohammad Abbas,a089f93f,pakistan|2020-11-20,False,bowl,MD,international
21.63940048309017,-6.331495989602628,,3,2.095372693579284,18.20209481935796,-3.4373056637322126,-1.7869952181262794,Naseem Shah,9c9af282,pakistan|2020-11-20,False,bowl,MD,international
7.368694522192721,-6.376203955335049,,3,0.3150870563951329,-12.136970874549464,-19.505665396742184,0.9844099304913264,Heinrich Klaasen,235c2bb6,south africa|2020-12-03,True,bat,T20,international
55.77484628231727,-4.129455793158318,-37.956102064723794,3,0.6932632274212677,77.76188530485841,21.987039022541143,5.148320527816449,Mujeeb Ur Rahman,7d92277a,afghanistan|2020-12-04,False,bowl,T20,club
18.86138821489218,2.8211419168612526,-28.88689845315541,3,2.7759697092584332,18.90721185810722,0.04582364321504192,-9.087962607848068,Moeen Ali,bb351c23,england|2021-01-03,False,all,MD,international
5.3787025611404875,16.934790611237325,,3,1.7252092970707122,16.606367513190506,11.227664952050018,-3.6896983239372307,Shai Hope,1fc6ef83,barbados pride|2021-01-24,False,bat,OD,international
51.808282604724695,2.9089529051326375,,3,0.10352405005355858,33.149878837059106,-18.658403767665586,-0.7640255328168604,Tom Banton,25f7b7d6,quetta gladiators|2021-03-02,True,bat,MD,club
5.955938657541441,-3.0008784922344773,1.3202272691219874,3,0.4877902994740467,-4.7089368871646196,-10.66487554470606,-0.37079030818166636,Lewis Gregory,06c2de82,islamabad united|2021-03-01,True,all,MD,club
25.7998238225586,10.484280300270132,-4.2219257961852925,3,0.04016267850710351,9.608271392472986,-16.191552430085615,-0.6072149503901669,Devdutt Padikkal,2c25d4f5,royal challengers bangalore|2021-03-22,False,bat,T20,club
-25.346787194826476,-26.079673724714723,45.81902620141268,3,0.08236377733273281,-11.114892062700402,14.231895132126075,0.4948041419137601,Nitish Rana,fb2d1dda,kolkata knight riders|2021-03-22,False,bat,T20,club
-20.260830271084785,-9.069453188037288,41.79584598086354,1,0.38914866975051177,-24.45347198444816,-4.192641713363374,4.412165649533406,Harmanpreet Kaur,53cd8da6,india women|2021-03-29,True,all,MD,international
-68.11944615087279,-15.001215767770098,27.302873467813953,3,1.1725567218671522,-86.52392092504036,-18.404474774167564,6.334346365041199,Daniel Sams,caf69bf7,royal challengers bangalore|2021-04-07,True,all,T20,club
-2.9209477568455195,2.0871223868641255,-59.34941291880253,3,0.3276763649871313,4.0092682112511095,6.930215968096629,0.2702540686916066,Wriddhiman Saha,fe11caa6,sunrisers hyderabad|2021-05-04,True,bat,T20,club
-0.09804072070273584,17.857277305917947,-18.183173421362493,3,0.0757988089383428,-0.25334763733561516,-0.15530691663287932,-0.15902214996539366,Tim Seifert,4663bd23,kolkata knight riders|2021-05-03,False,bat,T20,club
-0.4915629809921924,-66.60048204726604,-129.99973236482333,3,0.0838099008380681,-10.433598548867131,-9.942035567874939,0.6099474063376229,Anwar Ali,eb2d5fe7,quetta gladiators|2021-05-24,False,bowl,T20,club
-13.80576422293075,18.408476970466367,-5.1468302782818025,3,1.8140555645195835,-12.209971071275179,1.5957931516555701,7.109433412805348,Rishabh Pant,919a3be2,india|2021-07-08,True,bat,MD,international
-9.081866260425182,4.286743632495831,-12.557605141336282,3,1.142369788612658,-8.553287011794724,0.5285792486304576,7.0789667194953285,Peter Handscomb,ada15e88,middlesex (australia)|2021-07-12,True,bat,OD,club
-14.152943780473809,-24.401746408859566,-1.241654643907884,3,0.25256605406606386,4.110868432176125,18.263812212649935,-1.9327318003113558,Krunal Pandya,5b8c830e,india|2021-07-27,True,all,T20,club
-42.342195997926424,-2.1337121109494377,,3,0.29831778505977136,-47.282966819212334,-4.9407708212859065,0.0,Krishnappa Gowtham,90de905a,india|2021-07-27,True,all,T20,club
30.85062608576509,29.316510234038493,54.55252301670457,3,4.204007231809565,2.1364631642654075,-28.714162921499682,2.151710241118588,Finn Allen,bf74b130,new zealand|2021-08-24,True,bat,T20,international
12.531349610228528,-9.993813278218928,39.360121574941374,3,0.6178737541290978,10.8684919514196,-1.662857658808928,4.989988671707767,Kusal Perera,f21043a5,sri lanka|2021-08-30,False,bat,T20,international
93.60798290902187,12.38853226248689,-10.852005651982768,3,0.8847641727836498,85.19817129382932,-8.409811615192558,-5.661750225888053,Mohammad Nawaz,3086f7a4,pakistan|2021-09-08,False,all,T20,international
21.884878293380776,0.1122900213045277,47.23608852120672,3,0.030038928054098496,1.7809094892582165,-20.10396880412256,0.0,Will Sutherland,bc2d4f2e,victoria|2021-11-19,True,bowl,T20,club
7.568255986408889,23.587667846221287,,3,0.7148058994577066,-12.795320182495779,-20.363576168904668,-3.613575861904601,Lungi Ngidi,f834dcfc,south africa|2021-11-24,False,bowl,MD,international
-32.07387662587419,12.523999244085108,-11.286732528829093,3,1.4242626725988774,-27.195486458244847,4.878390167629347,-1.5838247799589915,Roston Chase,3feda4fa,west indies|2021-12-11,True,all,OD,international
28.629529393148108,42.39553242666385,-44.47696196902932,3,1.5935517090958207,14.341754719829101,-14.287774673319007,3.6282808531549153,Kyle Mayers,73c18486,west indies|2021-12-11,True,all,T20,international
32.02258130890741,45.52009936378103,1.4653430474755567,3,0.4803660947110246,5.700757116860853,-26.32182419204656,3.627481977890805,Akeal Hosein,4d7f517e,west indies|2021-12-11,True,bowl,OD,international
44.286879791795,22.23352166474381,,3,0.3481147766859054,67.6581128740731,23.371233082278092,-3.380755977559858,Barry McCarthy,3766056b,ireland|2021-12-17,False,bowl,T20,international
-11.79937319389037,16.103319441164782,-13.875369925132823,3,0.301999056956953,4.886556538122848,16.685929732013218,-2.6990336165781104,Harry Tector,59ea70a4,ireland|2021-12-17,False,bat,OD,international
6.696419681000809,2.3903465205365535,-12.21482631147212,3,0.9441542710780174,-4.19340007420593,-10.889819755206739,4.081941919698811,George Dockrell,99cddc5e,ireland|2021-12-17,False,all,OD,international
-7.420489874879301,-11.552065122892236,-3.574304496644572,3,0.30200986160653304,0.22648769895347698,7.646977573832778,-0.1533066054958647,Gareth Delany,33b3d2df,ireland|2021-12-17,False,all,OD,international
22.510320866719248,3.424644545058727,5.118636053977337,3,0.09487283305407078,9.409354636942076,-13.10096622977717,-1.9965825217789868,Aaron Jones,17aa4f1d,usa|2021-12-21,False,bat,OD,international
-7.117629120674427,-21.32489782170134,9.739505347878598,3,3.3624378601157177,-14.642248928844928,-7.524619808170502,13.895791317628845,Steven Taylor,a9231c3f,usa|2021-12-21,False,all,OD,international
14.789761287643493,,11.26841915927804,3,3.5105345473541725,-37.819107592007,-52.608868879650494,7.360566375643391,Jaskaran Malhotra,9633359f,usa|2021-12-21,False,all,T20,international
15.369903530821244,7.885150868209612,-17.877612694966853,3,1.1299083617870502,-14.983108846702187,-30.35301237752343,6.248863965828749,Alex Hales,92aeac25,sydney thunder (england)|2021-12-30,True,bat,T20,club
-23.403312689708805,5.451013975446848,10.909541083104221,3,0.20944560461487663,-2.237878827171239,21.165433862537565,-3.2683874013469474,Sam Whiteman,f4427cc6,sydney thunder|2021-12-30,True,bat,MD,club
-7.390803986234734,25.9799220516067,26.528865745371327,3,0.06765327509326395,-12.093352924465249,-4.702548938230515,0.0,Alex Ross,fb0d68b4,sydney thunder|2021-12-30,True,bat,T20,club
-3.8798511470652794,9.111105242462141,5.599274528094094,3,0.9890628846378716,-5.097571843541656,-1.217720696476377,0.5478851761178616,Paul Stirling,cf494ffe,ireland|2021-12-17,True,bat,OD,international
-51.817535749536646,-22.22159922301121,30.970889844553007,3,6.2949897358368005,-48.64505212487627,3.1724836246603707,19.62754957299597,Evin Lewis,0ebfb1ad,west indies|2021-12-31,False,bat,T20,club
9.002204350475147,-0.005573323234238536,33.260856911336255,3,0.8643243748458795,2.067785704576462,-6.934418645898686,2.725736957540814,Travis Head,12b610c2,australia|2021-12-31,True,all,MD,international
7.82037755445849,16.536365451745347,,3,0.839527019155143,-4.862859743125183,-12.683237297583673,0.8785070661921837,Shane Getkate,c8065f31,ireland|2021-12-17,True,all,T20,international
-5.776470877090738,-25.996965672126315,,3,1.0006621983173631,-17.018590507423475,-11.242119630332738,-0.1251087460095549,Fabian Allen,b52ffbbd,west indies|2021-12-31,False,all,T20,international
13.421064000885616,-9.04343863860599,-78.08021420142374,3,0.15090131346660288,-3.579414260089022,-17.00047826097464,-0.5437137612589131,Joe Clarke,2eca67f5,melbourne stars|2022-01-03,True,bat,T20,club
7.657049262645934,15.882910404879263,-18.94408815964557,3,0.2910224902240675,-4.6168201487308735,-12.273869411376808,2.040728273803337,Glenn Maxwell,b681e71e,melbourne stars|2022-01-03,True,all,T20,club
15.86114811983947,-13.594558656206491,-1.4053290237884255,3,0.214195750310703,10.07079074988976,-5.79035736994971,2.176843838354607,Avishka Fernando,9550470d,sri lanka|2022-01-08,True,bat,T20,international
-27.192090005754828,-39.03122743591218,-35.492104870436464,3,3.9088947527084543,-37.694127513514694,-10.502037507759864,-1.7275411914092633,Ben White,1a448be0,ireland|2021-12-17,True,bowl,OD,club
-5.1266138853349545,16.3980096615555,-16.911644856477896,3,0.7587772288831389,-31.29118158509582,-26.164567699760866,1.2064066887585172,Simi Singh,c9945bdf,ireland|2021-12-17,True,all,T20,international
-6.133976676479175,26.019513243888518,15.418637566015175,3,0.2500600347613083,-27.66594901363586,-21.531972337156684,1.0770712722695261,Colin Munro,af2c687b,perth scorchers|2022-01-01,True,bat,T20,club
13.268432185782666,-3.2340444809611504,11.17168308563454,3,0.12060223362763224,4.7752945110367655,-8.4931376747459,-0.8037516868971804,Lorcan Tucker,3979b5e0,ireland|2021-12-17,True,bat,T20,international
-1.2650231963271867,-8.389523982271893,3.4455974551427833,3,0.22812170945623186,1.552923059361829,2.817946255689016,-2.8490614848645484,Andy Balbirnie,6ef13460,ireland|2021-12-17,True,bat,T20,international
-55.55436282061072,-66.92129293078813,,1,0.8381858788860193,14.292700697665932,69.84706351827666,0.0,Washington Sundar,f19ccfad,india|2022-01-12,False,all,OD,international
-31.687574111071115,-3.5754613391691494,15.503249076582728,3,0.12479483974521917,-27.414234316187354,4.27333979488376,2.5291018760781085,Nurul Hasan,d365d463,fortune barishal|2022-01-17,True,bat,T20,club
