effect,effect_late,held_out_diff,n_matches,mean_dist,infected_delta,matches_delta,form2_gap,player,player_id,cluster,in_season,role,fmt,level
-0.7319244627651504,1.8942151994285916,,3,0.7731539532727277,-0.8707541176256537,-0.13882965486050322,0.04747586970374296,Shahid Afridi,0dc00542,pakistan|2020-06-13,False,all,T20,club
-0.7068088583806393,0.5377438142477974,-1.9725764517553515,3,0.408631026177197,-0.7420801065609772,-0.03527124818033783,-0.06583244759314166,Mashrafe Mortaza,e186f49c,bangladesh|2020-06-19,True,bowl,OD,international
-1.5656946735811048,,,3,0.687843616387315,-1.4940632521148416,0.07163142146626329,-0.18346981056420275,Nazmul Islam,6575e3bc,bangladesh|2020-06-19,False,bowl,T20,club
0.8378277526973436,-1.011106106096487,,3,0.015243225841821645,-0.8602877099818006,-1.6981154626791441,0.009193109731966187,Haris Rauf,24bb1c2f,pakistan|2020-06-13,False,bowl,T20,club
0.3914656173980348,0.5441581546434292,0.7469176647373601,3,0.1457508986204948,0.06977182962098259,-0.3216937877770522,0.041727079878917106,Shadab Khan,9de62878,pakistan|2020-06-13,True,bowl,OD,international
2.2410625078474142,,1.0044958627547074,3,1.155810209384934,1.5676039824635697,-0.6734585253838445,-0.11904189050081769,Fakhar Zaman,1777c020,pakistan|2020-06-13,True,bat,T20,international
-0.5058532466107005,1.849037127460536,-0.6199510749193096,3,0.010508109478718206,0.09736295740359946,0.6032162040143,0.03481040196840083,Mohammad Hasnain,8596fe80,pakistan|2020-06-13,False,bowl,T20,club
-0.4403671188567216,0.3155012594829571,-4.37697470104556,3,0.3385691120762692,-0.4190175574677085,0.021349561389013044,-0.04294038793049115,Wahab Riaz,b3118300,pakistan|2020-06-13,True,bowl,OD,international
2.2686822814505385,0.3799084754249186,6.807295079839524,3,0.1946900808459556,1.2324996373631654,-1.0361826440873734,0.02384726773518045,Deepak Chahar,23eeb873,india|2020-08-28,True,bowl,T20,international
-1.3022580012693799,-0.2675953516044579,,3,1.7111470429296496,-0.28547966244216944,1.0167783388272105,-0.29933848779121014,Abu Jayed,1bb0993e,bangladesh|2020-09-23,False,bowl,MD,international
1.679203424598407,-0.7999064957400215,,3,1.0982085219617972,-0.07724912151535168,-1.7564525461137588,0.0,Sohail Tanvir,64d43928,pakistan|2020-11-20,False,bowl,T20,club
0.5024700096530441,0.23011066873696037,,3,2.8125086544857063,0.3541512053060698,-0.14831880434697428,0.2907458023936115,Mohammad Abbas,a089f93f,pakistan|2020-11-20,False,bowl,MD,international
1.7930042219370281,0.029931334906049434,-0.31529158421055997,3,1.7389564666057533,2.2792085423054336,0.48620432036840544,0.268653589718168,Mujeeb Ur Rahman,7d92277a,afghanistan|2020-12-04,False,bowl,T20,club
-0.7412716154891602,-0.9561968078769532,-1.0920435737592573,3,1.096328162506638,-0.6036865081426286,0.13758510734653162,0.005978304601637487,Moeen Ali,bb351c23,england|2021-01-03,False,all,OD,international
-2.293719040314394,1.4733298490561713,,2,17.600689904027668,-0.1241410826973407,2.169577957617053,0.0,Sana Mir,b287e7b1,pakistan women (former captain)|2021-01-04,False,bowl,T20,club
-0.7976355381423028,-1.6507313001338604,0.2815145012796728,3,1.8719617322123387,-0.5314196526871544,0.26621588545514835,-0.19405183268268683,Lahiru Kumara,4751caa3,sri lanka|2021-02-21,True,bowl,T20,international
0.24389980665614697,-2.1194454135176994,0.3276769541351755,3,0.5173661978545515,0.5064155897647575,0.26251578310861057,0.14893275064709321,Fawad Ahmed,22ae3041,islamabad united|2021-03-01,True,bowl,T20,club
-3.155105015635688,-0.9084382298240412,0.12948537859428214,3,0.09203941736773308,-3.542039284239637,-0.3869342686039489,-0.02840586795715641,Lewis Gregory,06c2de82,islamabad united|2021-03-01,True,all,T20,club
-3.8598016199888026,0.296489001755943,,3,0.27551776320846894,-3.6748309206047143,0.18497069938408842,0.09599230568867173,Nitish Rana,fb2d1dda,kolkata knight riders|2021-03-22,False,all,T20,club
-0.5603827946416299,-0.34160603996005756,-0.8875285903343076,3,0.04173365593894187,0.4818649160359679,1.0422477106775978,-0.027970673240972715,Harmanpreet Kaur,53cd8da6,india women|2021-03-29,True,all,T20,club
0.7089565926318737,0.4277061116366195,,3,0.897153858936595,1.371645937648941,0.6626893450170672,-0.011157153326142477,Axar Patel,2e171977,delhi capitals|2021-04-03,False,all,T20,club
-1.1773603783586901,-0.45436556179047083,0.8181059892257871,3,0.057568732601731815,-0.9326977848570227,0.24466259350166739,0.027876107423912833,Daniel Sams,caf69bf7,royal challengers bangalore|2021-04-07,False,bowl,T20,club
-3.085087060833155,-0.5387528625337845,,3,0.2407393736333475,-1.9617255843502908,1.123361476482864,0.07599092835373597,Sandeep Warrier,cdc6bdba,kolkata knight riders|2021-05-03,False,bowl,T20,club
0.7977365094648377,-0.2303416343904219,,3,1.0825754915095545,0.1504582386102433,-0.6472782708545943,-0.05015547813964055,Amit Mishra,6b19d823,delhi capitals|2021-05-04,False,bowl,T20,club
-0.23316567014182255,1.1336291070889124,,3,0.2766421502168755,0.7501512435625779,0.9833169137044004,0.0,Krunal Pandya,5b8c830e,india|2021-07-27,False,all,T20,club
-2.8791479680303365,1.3837822098753305,,3,0.01775997587404295,-3.0808203896195625,-0.20167242158922583,0.0,Krishnappa Gowtham,90de905a,india|2021-07-27,False,bowl,T20,club
-0.5515226563813915,-0.41754765702090524,,3,0.4157628060460306,-0.022595914652945807,0.5289267417284457,-0.018373762121490583,Yuzvendra Chahal,57ee1fde,india|2021-07-27,False,bowl,T20,club
-3.083772996042132,1.93947682560587,,3,8.559101703262302,-1.7109506881765144,1.3728223078656177,0.0,Junior Dala,1cb14aa4,south africa|2021-08-23,False,bowl,T20,international
0.8314707955778924,-0.6775895460959487,,3,0.9266629057988434,0.9144757065481525,0.08300491097026008,0.01205114382572503,Mohammad Nawaz,3086f7a4,pakistan|2021-09-08,False,all,T20,international
-0.35268077040035906,0.7418836607775074,,3,0.1950704738434261,-0.08639341507201312,0.26628735532834596,-0.04711216838622398,T Natarajan,ce794613,sunrisers hyderabad (india)|2021-09-22,True,bowl,T20,club
-0.7617964518060866,0.8605519457710765,-0.0826116909598036,3,0.36202326287303527,-0.540076537117592,0.22171991468849464,0.0,Will Sutherland,bc2d4f2e,victoria|2021-11-19,True,bowl,T20,club
-1.1590169173648353,-0.33702520131787644,-1.6142605320887862,3,0.20644351856819476,0.5179201918287597,1.676937109193595,-0.011632640131070371,Lungi Ngidi,f834dcfc,south africa|2021-11-24,True,bowl,T20,international
0.7827155004392208,0.7513781475073988,0.42285383676957444,3,0.34797201829853946,-0.34426823673278745,-1.1269837371720082,-0.004189194000860125,Sheldon Cottrell,a1d053dd,west indies|2021-12-11,True,bowl,T20,international
-0.2820105554432996,0.20341804190152712,,3,0.32588515738410645,-0.05397630974683726,0.22803424569646236,-0.08697511587263566,Roston Chase,3feda4fa,west indies|2021-12-11,True,all,MD,international
1.9073672353679432,1.4899144208092803,,3,1.4704043223154075,-0.3111373397213688,-2.218504575089312,-0.22643614458233968,Akeal Hosein,4d7f517e,west indies|2021-12-11,False,bowl,OD,international
-0.13252539743447617,0.4623529257988782,,3,1.3801822495194216,0.20586639435926612,0.3383917917937423,-0.07162393028370757,Barry McCarthy,3766056b,ireland|2021-12-17,False,all,OD,international
-0.9681341069670819,-1.0381411840903727,0.8546307959787416,3,2.1715054313151696,-0.7045547468858091,0.26357936008127275,0.094827478284845,George Dockrell,99cddc5e,ireland|2021-12-17,False,bowl,OD,club
-2.298854765522332,0.801102257479307,-2.3914690508265095,3,3.0872227802985237,-1.9401354013742313,0.3587193641481008,0.4371201108165541,Gareth Delany,33b3d2df,ireland|2021-12-17,False,all,OD,international
0.8164066100288128,1.3628737885700803,-1.2400971569587718,3,0.08136905960165082,0.4742273106554278,-0.342179299373385,0.0,Travis Head,12b610c2,australia|2021-12-31,True,all,T20,club
-0.000799532701776226,-0.5907320902868993,-1.0739864958863017,3,0.1938323818571516,-0.0790168360669114,-0.07821730336513517,0.06453335902235133,Glenn Maxwell,b681e71e,melbourne stars|2022-01-03,True,all,T20,club
2.971324118985059,-0.7888082534362444,,3,2.7857267161605694,2.12166796219804,-0.8496561567870193,0.2439945925490542,Simi Singh,c9945bdf,ireland|2021-12-17,False,all,OD,international
-1.8995638437522777,-1.0397618473772134,0.6822351864876253,3,8.38953839438399,-1.869549287103284,0.0300145566489937,1.0336306559986919,Washington Sundar,f19ccfad,india|2022-01-12,False,all,MD,international
0.6027693964692553,-1.3815085209381899,0.7332458044310768,3,1.9943699546580014,1.903299493059152,1.3005300965898967,0.0,Arshad Iqbal,ed031922,peshawar zalmi|2022-01-24,False,bowl,T20,club
0.5998443638793334,-0.34186872586130956,-0.28689000614436705,3,0.00016454115024636516,-0.9508894581295808,-1.5507338220089142,0.0,Nuwan Thushara,ee1b6c27,sri lanka|2022-01-25,False,bowl,T20,club
-1.2745427743356452,-0.4950387726030075,-0.08735465594490377,3,0.07381233310351944,-0.5485738688243721,0.7259689055112731,-0.0632745008565868,Navdeep Saini,21d4e29b,india|2022-01-31,True,bowl,T20,club
0.5804624205511195,-0.5955617793434949,3.3762928803088244,3,1.6544005780963413,0.18124669598008314,-0.3992157245710364,0.025792896031532658,Wanindu Hasaranga,a97c8ec2,sri lanka|2022-01-25,False,all,T20,international
-1.6747360086635916,1.8993611427892847,0.2488553063667155,3,0.18226275094776767,-1.4038730492994043,0.27086295936418736,0.0,Ben Cutting,2e11c706,peshawar zalmi|2022-02-23,True,all,T20,club
-0.8472457400416619,0.23951663651368738,,3,1.2670061963124333,-0.09620337050302519,0.7510423695386367,0.18687611723845415,Ashleigh Gardner,bc969efb,australia women|2022-03-02,False,all,T20,international
0.3490082076862436,-0.2533467199121004,-0.422979858624237,3,0.16353323423001864,0.6035758842879588,0.25456767660171525,-0.07838540170850411,Faheem Ashraf,bd4ea627,pakistan|2022-03-09,True,all,OD,international
-0.8038532373852687,-0.23706704160788794,1.9871401710625805,3,0.3813568050346861,-0.38472215039973134,0.4191310869855374,0.14484024172575158,Ashton Agar,a2421394,australia|2022-03-28,True,all,MD,club
2.233538372494124,-0.37841470791427134,0.23425413349641344,3,0.5916753619351627,-0.32051938512971284,-2.554057757623837,0.0912090915588998,Wiaan Mulder,c96f6ac5,south africa|2022-04-11,False,all,T20,international
1.296672462265228,0.08571147873980384,1.280587050452751,3,0.2927973972057947,0.7259916552458591,-0.5706808070193687,0.14816136911948932,Mitchell Marsh,3d8feaf8,delhi capitals|2022-04-18,True,all,T20,international
-0.21495674841319337,-1.1275690899920217,0.15779587437291787,3,0.22141296199171268,0.12116089133993688,0.33611763975313025,0.08838336921676575,Blair Tickner,48ad3373,new zealand|2022-05-20,False,bowl,T20,international
0.2713124596632285,0.3181835056743263,-0.8005927652971017,3,0.2470014631318019,0.31598184831992787,0.04466938865669937,-0.00508214143100455,Michael Bracewell,e38bce7a,new zealand|2022-06-09,False,all,MD,club
0.1934669979038689,0.35631365313573116,-0.3535470147886573,3,0.23782405525925232,0.09331598664680907,-0.10015101125705984,0.06556881499051806,Ravichandran Ashwin,495d42a5,india|2022-06-21,True,all,MD,club
0.5896697111310327,0.5889130654282905,-1.0031503036532683,3,0.8958901633877598,0.9958218674501245,0.40615215631909174,0.12317782837878297,Mitchell Santner,e4a0deae,new zealand|2022-07-03,False,all,T20,international
-0.03971411494770766,2.9638430763050025,,2,2.895326718129799,0.10715977353540068,0.14687388848310834,0.1790312236437666,Asitha Fernando,de3d549a,sri lanka|2022-06-30,True,bowl,MD,international
1.0841100534666916,0.33390276719712586,-0.8118753559896761,3,0.7368826150889696,0.17180018840806707,-0.9123098650586247,0.2247595322847198,Dhananjaya de Silva,7d608e12,sri lanka|2022-06-30,True,all,OD,international
-0.5840410217395818,-0.5884776436526706,,3,3.007606783526009,-0.7684637049774112,-0.18442268323782937,0.09412453324135917,Melie Kerr,7673c908,new zealand women|2022-07-16,False,all,T20,club
-0.7125761503878536,-0.3431857152578669,,3,0.5914051659880833,-0.32264322668752776,0.3899329237003258,0.0,Tahlia McGrath,ca5acfa4,australia women|2022-08-07,False,all,OD,international
-0.5909153884168238,0.3254585164027617,-0.4535784837469128,3,0.12381660838049309,0.027676675043778923,0.6185920634606027,0.02508410810034173,Mohammed Shami,8cf9814c,india|2022-09-17,True,bowl,T20,club
0.16886578166763055,-0.548076388889539,0.3505533144758908,3,0.7199202122906057,0.4435295431298209,0.27466376146219035,-0.14702717427213388,Adam Zampa,14f96089,australia|2022-10-25,True,bowl,T20,international
1.234058477264444,0.5776396055666129,-2.3154032038421075,3,0.3001347697857892,2.304205930247194,1.07014745298275,0.024906862789194833,Marcus Stoinis,d9273ee7,melbourne stars|2022-12-13,True,all,T20,club
